,ClientID,DistID,ClientAge,Gender,DisponentID,AccountID,DspType,CardID,CardType,CrdIssueDate,DistName,Region,Inhabitants,Municipalities<499,Muncipalities<500_1999,Municipalities<2000_9999,Municipalities<10000,NumCities,RatioUrban,AvgSalary,UnempRate95,UnempRate96,Entrep1000Inhab,Crimes95,Crimes96,AccDistID,StatementFreq,AccOpenedOn,DaysAccOpenedOn,OrderFrequency,FreqOrdLease,FreqOrdHousing,FreqOrdInsurance,MValLease,MValHousing,MValInsurance,LoanID,LoanDate,LoanAmount,LoanDuration,MonthlyLoanPymt,LoanStatus,DaysLoan,TransactionRecency,LOR,TransactionFrequency,MValTrnCred,MValTrnWDR,CustomerType
1596,1689,1,63.11780821917808,M,1689,1395,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-11-21,1054,1.0,0.0,1.0,0.0,,31457.0,,,,,,,,,1,1136,207,2982.276288659794,2159.9199999999996,
1597,1690,46,52.41095890410959,F,1690,1396,OWNER,266.0,classic,1997-03-04,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,46,MONTHLY,1996-06-26,1272,1.0,0.0,1.0,0.0,,31458.0,,,,,,,,,1,918,196,14732.347727272729,11472.339393939395,
1598,1691,21,21.90958904109589,F,1691,1397,OWNER,267.0,junior,1996-03-09,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,17,MONTHLY,1993-03-22,80,1.0,0.0,1.0,0.0,,31459.0,,,,,,,,,1,2110,403,8954.937162162163,5026.864313725489,
1599,1692,62,27.91780821917808,M,1692,1398,OWNER,,,,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,62,MONTHLY,1994-08-18,594,,,,,,,,,,,,,,,7,1590,67,1473.8695652173913,1704.7619047619048,
1600,1693,45,19.5013698630137,F,1693,1399,OWNER,,,,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,MONTHLY,1996-05-20,1235,4.0,0.0,1.0,1.0,,31460.0,31462.0,,,,,,,,1,955,249,4419.752631578947,1726.662427745665,
1601,1694,45,20.027397260273972,M,1694,1399,DISPONENT,,,,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,MONTHLY,1996-05-20,1235,4.0,0.0,1.0,1.0,,31460.0,31462.0,,,,,,,,1,955,249,4419.752631578947,1726.662427745665,
1602,1696,1,76.83561643835617,F,1696,1401,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1993-08-12,223,1.0,0.0,1.0,0.0,,31468.0,,,,,,,,,1,1967,353,3523.2078740157476,1795.537168141593,
1603,1697,55,36.0,F,1697,1402,OWNER,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,74,MONTHLY,1993-03-26,84,4.0,0.0,1.0,1.0,,31469.0,31471.0,,,,,,,,1,2106,589,4658.345098039216,1580.5399082568806,
1604,1698,55,32.134246575342466,M,1698,1402,DISPONENT,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,74,MONTHLY,1993-03-26,84,4.0,0.0,1.0,1.0,,31469.0,31471.0,,,,,,,,1,2106,589,4658.345098039216,1580.5399082568806,
1605,1699,17,44.84109589041096,M,1699,1403,OWNER,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,17,MONTHLY,1995-11-02,1035,1.0,0.0,1.0,0.0,,31473.0,,,,,,,,,1,1155,203,8380.208974358973,5027.5344,
1606,1700,7,50.84931506849315,M,1700,1404,OWNER,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,7,WEEKLY,1993-09-22,264,5.0,1.0,1.0,1.0,31474.0,31475.0,31477.0,,,,,,,,1,1926,559,11247.539156626508,4349.498680738786,
1607,1701,7,54.59452054794521,F,1701,1404,DISPONENT,,,,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846,7,WEEKLY,1993-09-22,264,5.0,1.0,1.0,1.0,31474.0,31475.0,31477.0,,,,,,,,1,1926,559,11247.539156626508,4349.498680738786,
1608,1702,53,26.753424657534246,F,1702,1405,OWNER,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,53,MONTHLY,1996-06-04,1250,2.0,0.0,1.0,0.0,,31479.0,,,,,,,,,1,940,191,1979.751851851852,1101.0963636363638,
1609,1703,50,82.02739726027397,M,1703,1406,OWNER,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,MONTHLY,1994-03-04,427,2.0,0.0,2.0,0.0,,31481.5,,,,,,,,,1,1763,318,2094.0777777777776,1138.1781094527364,
1610,1704,50,85.30410958904109,F,1704,1406,DISPONENT,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,MONTHLY,1994-03-04,427,2.0,0.0,2.0,0.0,,31481.5,,,,,,,,,1,1763,318,2094.0777777777776,1138.1781094527364,
1611,1705,19,53.53972602739726,F,1705,1407,OWNER,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,TRANSACTION,1997-04-11,1561,2.0,0.0,1.0,0.0,,31484.0,,5245.0,1998-01-17,125472.0,24.0,5228.0,C,1842.0,1,629,182,18495.669444444447,11164.194791666669,Favourable
1612,1706,19,55.49041095890411,M,1706,1407,DISPONENT,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,TRANSACTION,1997-04-11,1561,2.0,0.0,1.0,0.0,,31484.0,,5245.0,1998-01-17,125472.0,24.0,5228.0,C,1842.0,1,629,182,18495.669444444447,11164.194791666669,Favourable
1613,1707,10,48.9013698630137,M,1707,1408,OWNER,268.0,gold,1997-12-11,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,10,MONTHLY,1996-09-07,1345,,,,,,,,,,,,,,,1,845,139,19887.34561403509,12434.797142857142,
1614,1709,74,47.082191780821915,F,1709,1410,OWNER,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,74,MONTHLY,1993-09-11,253,1.0,0.0,1.0,0.0,,31487.0,,,,,,,,,1,1937,380,11276.589230769232,5518.8856,
1615,1710,54,55.92602739726028,M,1710,1411,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1993-07-09,189,1.0,0.0,1.0,0.0,,31488.0,,,,,,,,,1,2001,393,7280.132116788322,3512.4609375,
1616,1711,64,37.57534246575342,F,1711,1412,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,64,MONTHLY,1993-05-18,137,3.0,0.0,1.0,1.0,,31489.0,31491.0,,,,,,,,1,2053,511,7750.68455882353,2725.936533333333,
1617,1712,64,36.02465753424657,M,1712,1412,DISPONENT,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,64,MONTHLY,1993-05-18,137,3.0,0.0,1.0,1.0,,31489.0,31491.0,,,,,,,,1,2053,511,7750.68455882353,2725.936533333333,
1618,1713,65,64.74246575342465,M,1713,1413,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,MONTHLY,1995-06-07,887,3.0,0.0,1.0,1.0,,31492.0,31494.0,,,,,,,,1,1303,294,7631.567441860466,2995.8374999999996,
1619,1714,58,54.64931506849315,M,1714,1414,OWNER,,,,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,58,MONTHLY,1995-01-17,746,3.0,0.0,1.0,1.0,,31495.0,31497.0,,,,,,,,1,1444,346,8386.35918367347,3162.3999999999996,
1620,1717,73,20.835616438356166,F,1717,1416,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,66,WEEKLY,1993-07-12,192,1.0,1.0,0.0,0.0,31500.0,,,,,,,,,,19,1980,344,13357.472435897434,10932.737714285713,
1621,1718,75,61.47397260273973,M,1718,1417,OWNER,269.0,gold,1998-03-22,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505,75,MONTHLY,1994-12-20,718,1.0,0.0,1.0,0.0,,31501.0,,,,,,,,,1,1472,279,12948.650505050502,6553.132222222222,
1622,1719,35,29.416438356164385,M,1719,1418,OWNER,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,MONTHLY,1997-02-09,1500,1.0,0.0,1.0,0.0,,31502.0,,,,,,,,,1,690,119,5623.8020408163275,3488.64,
1623,1720,33,65.8958904109589,F,1720,1419,OWNER,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,33,MONTHLY,1993-12-22,355,1.0,0.0,1.0,0.0,,31503.0,,,,,,,,,1,1835,308,3125.1694915254243,1772.5157894736842,
1624,1721,33,65.54520547945205,M,1721,1419,DISPONENT,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,33,MONTHLY,1993-12-22,355,1.0,0.0,1.0,0.0,,31503.0,,,,,,,,,1,1835,308,3125.1694915254243,1772.5157894736842,
1625,1722,68,66.2958904109589,M,1722,1420,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1995-06-08,888,1.0,0.0,1.0,0.0,,31504.0,,,,,,,,,1,1302,217,2632.204597701149,1436.1292307692308,
1626,1723,71,18.852054794520548,F,1723,1421,OWNER,,,,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595,71,MONTHLY,1994-10-05,642,,,,,,,,,,,,,,,1,1548,302,2425.065644171779,2372.6676258992807,
1627,1724,68,65.24109589041096,F,1724,1422,OWNER,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,68,MONTHLY,1993-04-09,98,1.0,0.0,1.0,0.0,,31505.0,,,,,,,,,1,2092,363,3039.254135338346,1591.6078260869563,
1628,1725,76,40.98082191780822,F,1725,1423,OWNER,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,MONTHLY,1995-09-08,980,2.0,0.0,1.0,0.0,,31506.0,,,,,,,,,1,1210,225,2928.902380952381,1643.1801418439718,
1629,1726,76,47.61095890410959,M,1726,1423,DISPONENT,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,MONTHLY,1995-09-08,980,2.0,0.0,1.0,0.0,,31506.0,,,,,,,,,1,1210,225,2928.902380952381,1643.1801418439718,
1630,1727,32,48.97808219178082,M,1727,1424,OWNER,,,,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340,4505,32,MONTHLY,1997-05-20,1600,1.0,0.0,1.0,0.0,,31508.0,,,,,,,,,1,590,101,9273.602499999999,5729.252459016394,
1631,1728,32,53.40821917808219,F,1728,1424,DISPONENT,,,,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340,4505,32,MONTHLY,1997-05-20,1600,1.0,0.0,1.0,0.0,,31508.0,,,,,,,,,1,590,101,9273.602499999999,5729.252459016394,
1632,1729,76,52.66575342465753,M,1729,1425,OWNER,,,,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736,2807,76,MONTHLY,1993-07-06,186,1.0,0.0,1.0,0.0,,31509.0,,,,,,,,,1,2004,395,3520.892571428571,2563.493636363636,
1633,1730,40,67.09041095890412,M,1730,1426,OWNER,,,,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949,6872,40,MONTHLY,1995-10-27,1029,1.0,0.0,1.0,0.0,,31510.0,,,,,,,,,1,1161,165,2132.6890410958904,1440.0630434782609,
1634,1731,17,31.106849315068494,F,1731,1427,OWNER,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,17,MONTHLY,1995-10-08,1010,1.0,0.0,1.0,0.0,,31511.0,,,,,,,,,1,1180,210,6196.716279069768,3865.0467741935477,
1635,1733,57,25.46849315068493,F,1733,1429,OWNER,,,,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,57,MONTHLY,1993-07-30,210,1.0,0.0,1.0,0.0,,31513.0,,,,,,,,,1,1980,316,1719.3125984251967,999.3227513227515,
1636,1734,26,24.15890410958904,M,1734,1430,OWNER,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,26,MONTHLY,1997-02-13,1504,1.0,0.0,0.0,0.0,,,,,,,,,,,327,360,12,2987.5,3225.0,
1637,1735,26,23.602739726027398,F,1735,1430,DISPONENT,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,26,MONTHLY,1997-02-13,1504,1.0,0.0,0.0,0.0,,,,,,,,,,,327,360,12,2987.5,3225.0,
1638,1736,41,20.723287671232878,F,1736,1431,OWNER,270.0,junior,1997-06-17,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,41,MONTHLY,1996-06-11,1257,,,,,,,,,,,,,,,1,933,181,2172.775,2671.542857142857,
1639,1737,27,44.45479452054794,M,1737,1432,OWNER,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,MONTHLY,1997-07-19,1660,2.0,1.0,1.0,0.0,31515.0,31516.0,,,,,,,,,1,530,87,17365.077142857146,11271.670588235293,
1640,1738,27,36.95890410958904,F,1738,1432,DISPONENT,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,27,MONTHLY,1997-07-19,1660,2.0,1.0,1.0,0.0,31515.0,31516.0,,,,,,,,,1,530,87,17365.077142857146,11271.670588235293,
1641,1741,70,67.54520547945205,M,1741,1434,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1997-08-08,1680,1.0,0.0,1.0,0.0,,31518.0,,,,,,,,,1,510,73,2387.688571428572,1617.978947368421,
1642,1742,1,45.602739726027394,M,1742,1435,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-12-01,1430,1.0,0.0,1.0,0.0,,31519.0,,,,,,,,,1,760,135,11860.359615384617,6774.951807228914,
1643,1743,3,40.46027397260274,M,1743,1436,OWNER,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,3,MONTHLY,1994-12-07,705,1.0,0.0,1.0,0.0,,31520.0,,,,,,,,,1,1485,274,2613.8056,1854.4859060402687,
1644,1744,50,30.03013698630137,F,1744,1437,OWNER,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,MONTHLY,1995-01-13,742,4.0,0.0,1.0,1.0,,31521.0,31523.0,,,,,,,,1,1448,358,1759.843269230769,632.1110236220471,
1645,1745,23,40.23287671232877,F,1745,1438,OWNER,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,23,WEEKLY,1997-09-18,1721,,,,,,,,,,,,,,,1,469,78,9908.508823529412,6018.333333333333,
1646,1746,11,40.33698630136986,F,1746,1439,OWNER,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,11,MONTHLY,1996-01-27,1121,1.0,0.0,1.0,0.0,,31525.0,,,,,,,,,1,1069,161,1702.7432835820894,1006.2765957446811,
1647,1747,11,43.893150684931506,M,1747,1439,DISPONENT,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,11,MONTHLY,1996-01-27,1121,1.0,0.0,1.0,0.0,,31525.0,,,,,,,,,1,1069,161,1702.7432835820894,1006.2765957446811,
1648,1748,64,23.016438356164382,M,1748,1440,OWNER,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,55,MONTHLY,1993-09-22,264,3.0,0.0,1.0,1.0,,31526.0,31528.0,,,,,,,,1,1926,466,1698.5539473684212,756.1108280254778,
1649,1749,50,71.16986301369863,F,1749,1441,OWNER,,,,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134,50,MONTHLY,1994-10-25,662,1.0,0.0,1.0,0.0,,31529.0,,,,,,,,,1,1528,270,3298.012244897959,1632.1918604651162,
1650,1750,23,35.02465753424657,M,1750,1442,OWNER,,,,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198,23,MONTHLY,1993-05-23,142,1.0,0.0,1.0,0.0,,31530.0,,,,,,,,,1,2048,384,9973.32962962963,5187.852208835341,
1651,1751,54,40.964383561643835,M,1751,1443,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1997-09-27,1730,1.0,0.0,1.0,0.0,,31531.0,,,,,,,,,1,460,73,10391.587500000001,7085.268292682927,
1652,1752,70,21.12054794520548,M,1752,1444,OWNER,,,,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108,70,MONTHLY,1996-06-16,1262,1.0,0.0,1.0,0.0,,31532.0,,,,,,,,,1,928,171,1869.2382716049385,1036.6555555555558,
1653,1753,60,20.86027397260274,F,1753,1445,OWNER,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,60,MONTHLY,1996-03-16,1170,4.0,0.0,1.0,1.0,,31533.0,31535.0,,,,,,,,1,1020,266,3522.65641025641,1379.381914893617,
1654,1754,57,20.60821917808219,M,1754,1446,OWNER,272.0,junior,1996-10-28,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729,3651,57,MONTHLY,1995-01-18,747,1.0,0.0,1.0,0.0,,31537.0,,,,,,,,,1,1443,270,9623.85625,4770.828735632183,
1655,1755,65,34.394520547945206,F,1755,1447,OWNER,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,65,MONTHLY,1997-02-20,1511,2.0,0.0,1.0,0.0,,31539.0,,5253.0,1997-06-03,100080.0,48.0,2085.0,C,1614.0,1,679,127,6034.959615384615,3824.6873239436627,Favourable
1656,1756,1,63.52602739726027,M,1756,1448,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-10-07,1009,1.0,0.0,0.0,0.0,,,,,,,,,,,42,1140,62,1259.851111111111,1876.4705882352941,
1657,1757,1,62.295890410958904,F,1757,1448,DISPONENT,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1995-10-07,1009,1.0,0.0,0.0,0.0,,,,,,,,,,,42,1140,62,1259.851111111111,1876.4705882352941,
1658,1758,35,52.16986301369863,M,1758,1449,OWNER,273.0,classic,1997-11-07,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,35,MONTHLY,1993-08-26,237,2.0,0.0,1.0,0.0,,31541.0,,,,,,,,,1,1953,441,2915.4570588235297,1611.5918819188194,
1659,1759,63,77.01095890410959,F,1759,1450,OWNER,274.0,classic,1998-01-21,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,63,MONTHLY,1996-04-07,1192,1.0,0.0,1.0,0.0,,31543.0,,,,,,,,,1,998,160,3277.3552238805974,1785.8365591397849,
1660,1760,77,76.87397260273973,M,1760,1451,OWNER,,,,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,64,MONTHLY,1993-06-24,174,1.0,0.0,1.0,0.0,,31544.0,,,,,,,,,1,2016,348,3348.586923076923,1896.764220183486,
1661,1761,45,51.726027397260275,M,1761,1452,OWNER,,,,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,MONTHLY,1995-09-16,988,,,,,,,,,,,,,,,1,1202,185,10755.8125,7215.2038095238095,
1662,1762,61,43.032876712328765,M,1762,1453,OWNER,275.0,classic,1997-05-20,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,61,WEEKLY,1993-09-25,267,2.0,1.0,1.0,0.0,31545.0,31546.0,,,,,,,,,1,1923,434,17186.92342857143,11410.60606060606,
1663,1763,46,32.09041095890411,M,1763,1454,OWNER,,,,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618,46,MONTHLY,1997-07-25,1666,,,,,,,,,,,,,,,45,480,17,2864.285714285714,1633.3333333333333,
1664,1764,66,28.5013698630137,M,1764,1455,OWNER,,,,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,66,MONTHLY,1996-01-03,1097,,,,,,,,,,,,,,,1,1093,173,3535.5390243902434,3086.1274725274725,
1665,1765,9,24.43013698630137,M,1765,1456,OWNER,276.0,classic,1998-03-07,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,9,MONTHLY,1996-04-12,1197,1.0,1.0,0.0,0.0,31547.0,,,,,,,,,,1,993,222,18582.47889908257,18480.637362637364,
1666,1768,29,48.71506849315068,M,1768,1458,OWNER,,,,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,29,MONTHLY,1994-01-03,367,1.0,0.0,1.0,0.0,,31553.0,,,,,,,,,1,1823,353,8962.795081967213,4588.952380952381,
1667,1769,12,50.441095890410956,M,1769,1459,OWNER,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,12,MONTHLY,1997-03-26,1545,2.0,0.0,1.0,0.0,,31554.0,,,,,,,,,1,645,101,1763.479487179487,862.4451612903225,
1668,1770,12,48.24657534246575,F,1770,1459,DISPONENT,,,,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868,12,MONTHLY,1997-03-26,1545,2.0,0.0,1.0,0.0,,31554.0,,,,,,,,,1,645,101,1763.479487179487,862.4451612903225,
1669,1771,54,72.24931506849315,F,1771,1460,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1996-11-29,1428,1.0,0.0,1.0,0.0,,31556.0,,,,,,,,,1,762,106,2863.429787234042,1807.4406779661017,
1670,1772,73,20.293150684931508,F,1772,1461,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,73,MONTHLY,1996-04-07,1192,2.0,1.0,1.0,0.0,31557.0,31558.0,,,,,,,,,1,998,202,22047.425714285713,10640.406666666668,
1671,1774,32,28.26027397260274,F,1774,1463,OWNER,,,,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340,4505,32,MONTHLY,1996-09-25,1363,2.0,0.0,1.0,0.0,,31560.0,,,,,,,,,1,827,167,1987.175714285714,1052.3628865979383,
1672,1775,73,56.104109589041094,M,1775,1464,OWNER,,,,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433,73,MONTHLY,1996-10-21,1389,,,,,,,,,,,,,,,1,801,169,17607.225609756097,16571.33157894737,
1673,1776,30,45.21917808219178,F,1776,1465,OWNER,,,,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985,2804,30,MONTHLY,1995-06-08,888,2.0,0.0,1.0,0.0,,31562.0,,,,,,,,,1,1302,278,1896.8122641509435,970.8767441860466,
1674,1777,69,37.00547945205479,F,1777,1466,OWNER,277.0,gold,1998-07-12,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358,69,WEEKLY,1997-03-26,1545,1.0,0.0,1.0,0.0,,31564.0,,,,,,,,,46,600,40,2615.6714285714293,4591.666666666667,
1675,1778,69,31.350684931506848,M,1778,1466,DISPONENT,,,,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358,69,WEEKLY,1997-03-26,1545,1.0,0.0,1.0,0.0,,31564.0,,,,,,,,,46,600,40,2615.6714285714293,4591.666666666667,
1676,1779,37,64.14246575342466,M,1779,1467,OWNER,278.0,classic,1996-08-15,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,37,MONTHLY,1994-04-27,481,1.0,0.0,1.0,0.0,,31565.0,,,,,,,,,1,1709,297,10614.307017543859,6187.281967213114,
1677,1780,54,45.09315068493151,F,1780,1468,OWNER,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696,54,MONTHLY,1993-10-11,283,2.0,0.0,1.0,0.0,,31566.0,,,,,,,,,1,1907,356,1692.205785123967,755.4221276595745,
1678,1781,67,75.42739726027398,M,1781,1469,OWNER,,,,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,MONTHLY,1995-12-15,1078,1.0,0.0,1.0,0.0,,31568.0,,,,,,,,,1,1112,172,3268.462857142857,1924.1235294117648,
1679,1782,19,51.054794520547944,M,1782,1470,OWNER,,,,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,19,MONTHLY,1994-02-10,405,1.0,0.0,1.0,0.0,,31569.0,,,,,,,,,1,1785,313,6669.352066115703,3900.592708333333,
1680,1783,1,53.276712328767125,F,1783,1471,OWNER,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1,MONTHLY,1996-07-21,1297,3.0,0.0,1.0,1.0,,31570.0,31572.0,,,,,,,,1,893,197,9837.035000000002,3874.63795620438,
1681,1784,2,19.175342465753424,F,1784,1472,OWNER,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,2,MONTHLY,1995-07-20,930,2.0,0.0,1.0,0.0,,31573.0,,,,,,,,,1,1260,251,4631.768131868132,2448.8725,
1682,1785,39,24.117808219178084,M,1785,1473,OWNER,,,,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743,39,MONTHLY,1996-04-16,1201,1.0,0.0,1.0,0.0,,31575.0,,,,,,,,,1,989,141,1602.8934426229505,969.6525000000001,
